date,product_id,category,sales_quantity,stock_remaining,location,price,promotion,is_holiday,day_of_week,is_weekend,month,quarter,reorder_point,lead_time
2023-08-23,Product_45,Home Goods,12,361,Warehouse_B,400.21,1,0,2,0,8,3,78,8
2023-08-24,Product_45,Home Goods,9,140,Warehouse_A,124.15,1,0,3,0,8,3,33,8
2023-08-24,Product_45,Clothing,9,494,Warehouse_C,221.15,1,0,3,0,8,3,73,6
2023-08-27,Product_45,Electronics,11,421,Warehouse_A,400.47,0,0,6,1,8,3,62,8
2023-09-07,Product_45,Clothing,14,451,Warehouse_C,156.11,0,0,3,0,9,3,50,8
2023-09-21,Product_45,Home Goods,9,431,Warehouse_C,307.78,0,0,3,0,9,3,57,7
2023-09-22,Product_45,Electronics,15,383,Warehouse_C,23.79,0,0,4,0,9,3,99,2
2023-09-29,Product_45,Clothing,9,209,Warehouse_B,68.6,0,0,4,0,9,3,51,6
2023-09-30,Product_45,Clothing,14,110,Warehouse_A,384.67,0,0,5,1,9,3,65,3
2023-09-30,Product_45,Home Goods,6,303,Warehouse_A,165.67,0,0,5,1,9,3,77,9
2023-10-01,Product_45,Home Goods,13,342,Warehouse_A,412.54,0,0,6,1,10,4,90,7
2023-10-04,Product_45,Clothing,15,287,Warehouse_B,131.6,0,0,2,0,10,4,35,9
2023-10-12,Product_45,Home Goods,12,345,Warehouse_B,108.62,0,0,3,0,10,4,88,3
2023-10-15,Product_45,Electronics,6,270,Warehouse_B,28.71,1,0,6,1,10,4,76,8
2023-10-20,Product_45,Home Goods,9,56,Warehouse_A,409.57,0,0,4,0,10,4,79,4
2023-10-23,Product_45,Home Goods,10,356,Warehouse_A,341.61,0,0,0,0,10,4,32,3
2023-10-23,Product_45,Electronics,14,377,Warehouse_A,118.03,0,1,0,0,10,4,71,6
2023-10-27,Product_45,Clothing,12,127,Warehouse_C,355.32,0,0,4,0,10,4,88,9
2023-10-28,Product_45,Electronics,6,347,Warehouse_B,359.14,0,1,5,1,10,4,74,8
2023-11-03,Product_45,Clothing,10,456,Warehouse_B,162.55,0,0,4,0,11,4,89,6
2023-11-03,Product_45,Clothing,13,126,Warehouse_A,24.43,0,0,4,0,11,4,35,6
2023-11-06,Product_45,Clothing,8,121,Warehouse_A,63.86,0,0,0,0,11,4,28,5
2023-11-10,Product_45,Home Goods,11,269,Warehouse_B,382.28,0,0,4,0,11,4,87,8
2023-11-12,Product_45,Clothing,10,242,Warehouse_C,158.17,1,0,6,1,11,4,56,6
2023-11-12,Product_45,Home Goods,11,74,Warehouse_A,421.08,0,0,6,1,11,4,94,6
2023-11-12,Product_45,Clothing,13,72,Warehouse_B,204.71,0,0,6,1,11,4,24,3
2023-11-13,Product_45,Clothing,12,312,Warehouse_A,164.22,1,0,0,0,11,4,85,6
2023-11-14,Product_45,Home Goods,9,237,Warehouse_B,380.83,0,0,1,0,11,4,90,8
2023-11-15,Product_45,Home Goods,13,335,Warehouse_C,278.67,0,0,2,0,11,4,57,8
2023-11-17,Product_45,Home Goods,9,236,Warehouse_C,265.62,0,0,4,0,11,4,30,4
2023-11-20,Product_45,Electronics,9,180,Warehouse_A,349.03,1,0,0,0,11,4,76,6
2023-11-21,Product_45,Electronics,10,50,Warehouse_C,126.63,0,0,1,0,11,4,70,5
2023-11-25,Product_45,Home Goods,9,164,Warehouse_A,168.58,0,0,5,1,11,4,32,3
2023-11-26,Product_45,Electronics,11,350,Warehouse_B,364.09,0,0,6,1,11,4,35,3
2023-12-04,Product_45,Electronics,15,369,Warehouse_B,448.72,1,0,0,0,12,4,71,3
2023-12-07,Product_45,Electronics,14,230,Warehouse_B,236.06,0,0,3,0,12,4,57,7
2023-12-10,Product_45,Clothing,17,344,Warehouse_A,429.78,0,0,6,1,12,4,80,6
2023-12-12,Product_45,Clothing,15,141,Warehouse_B,426.24,0,0,1,0,12,4,35,7
2023-12-12,Product_45,Clothing,26,252,Warehouse_B,207.0,1,0,1,0,12,4,36,9
2023-12-20,Product_45,Clothing,13,349,Warehouse_A,413.25,0,1,2,0,12,4,68,2
2023-12-27,Product_45,Clothing,13,219,Warehouse_B,203.2,0,0,2,0,12,4,23,9
2023-12-28,Product_45,Electronics,12,131,Warehouse_B,496.49,0,1,3,0,12,4,95,9
2023-12-31,Product_45,Home Goods,7,256,Warehouse_A,297.28,0,1,6,1,12,4,26,8
2023-01-10,Product_46,Home Goods,7,63,Warehouse_C,454.05,0,0,1,0,1,1,66,4
2023-01-17,Product_46,Home Goods,7,413,Warehouse_B,20.57,0,0,1,0,1,1,34,6
2023-01-23,Product_46,Home Goods,7,444,Warehouse_C,47.67,0,0,0,0,1,1,90,9
2023-01-27,Product_46,Clothing,7,232,Warehouse_C,247.62,0,0,4,0,1,1,46,4
2023-02-01,Product_46,Home Goods,11,474,Warehouse_B,248.89,0,0,2,0,2,1,84,7
2023-02-06,Product_46,Home Goods,12,87,Warehouse_B,158.57,0,0,0,0,2,1,71,5
2023-02-09,Product_46,Electronics,7,432,Warehouse_A,158.13,0,0,3,0,2,1,84,7
2023-02-18,Product_46,Clothing,10,52,Warehouse_B,431.15,0,0,5,1,2,1,47,3
2023-02-28,Product_46,Home Goods,5,351,Warehouse_B,67.83,0,0,1,0,2,1,84,6
2023-03-02,Product_46,Home Goods,11,98,Warehouse_C,467.04,0,0,3,0,3,1,83,9
2023-03-02,Product_46,Electronics,7,293,Warehouse_C,484.24,0,0,3,0,3,1,42,9
2023-03-14,Product_46,Home Goods,8,304,Warehouse_A,42.48,0,0,1,0,3,1,46,9
2023-03-17,Product_46,Home Goods,9,123,Warehouse_C,39.07,0,0,4,0,3,1,45,6
2023-03-22,Product_46,Home Goods,10,126,Warehouse_C,70.94,0,1,2,0,3,1,33,6
2023-03-25,Product_46,Electronics,10,142,Warehouse_A,399.96,1,1,5,1,3,1,68,4
2023-03-28,Product_46,Clothing,10,304,Warehouse_C,114.78,0,0,1,0,3,1,93,7
2023-04-02,Product_46,Clothing,8,428,Warehouse_A,223.46,0,0,6,1,4,2,23,5
2023-04-03,Product_46,Home Goods,14,227,Warehouse_C,250.9,0,0,0,0,4,2,65,4
2023-04-04,Product_46,Clothing,13,71,Warehouse_C,294.18,0,0,1,0,4,2,24,3
2023-04-07,Product_46,Electronics,3,72,Warehouse_C,439.94,0,0,4,0,4,2,35,7
2023-04-08,Product_46,Clothing,5,141,Warehouse_A,97.33,0,0,5,1,4,2,90,6
2023-04-08,Product_46,Clothing,14,349,Warehouse_A,339.67,0,0,5,1,4,2,48,3
2023-04-09,Product_46,Home Goods,11,180,Warehouse_A,279.42,0,0,6,1,4,2,51,6
2023-04-13,Product_46,Clothing,14,413,Warehouse_B,312.64,1,0,3,0,4,2,65,2
2023-04-19,Product_46,Home Goods,9,340,Warehouse_A,285.97,0,1,2,0,4,2,57,9
2023-04-20,Product_46,Electronics,14,65,Warehouse_C,344.41,1,0,3,0,4,2,80,4
2023-05-03,Product_46,Clothing,9,468,Warehouse_C,161.97,0,0,2,0,5,2,49,3
2023-05-15,Product_46,Home Goods,9,155,Warehouse_A,348.18,0,0,0,0,5,2,67,7
2023-05-22,Product_46,Electronics,10,139,Warehouse_A,410.04,0,1,0,0,5,2,98,6
2023-05-25,Product_46,Clothing,7,68,Warehouse_C,172.98,0,1,3,0,5,2,81,2
2023-05-30,Product_46,Home Goods,10,72,Warehouse_A,371.11,1,0,1,0,5,2,86,7
2023-06-09,Product_46,Clothing,8,308,Warehouse_C,394.83,0,0,4,0,6,2,54,2
2023-06-10,Product_46,Home Goods,10,322,Warehouse_B,115.16,0,0,5,1,6,2,62,3
2023-06-10,Product_46,Electronics,7,118,Warehouse_A,177.09,0,0,5,1,6,2,81,8
2023-06-19,Product_46,Home Goods,9,231,Warehouse_B,219.05,0,0,0,0,6,2,49,8
2023-06-29,Product_46,Clothing,11,281,Warehouse_A,348.43,0,0,3,0,6,2,99,3
2023-07-06,Product_46,Electronics,13,52,Warehouse_C,319.34,0,0,3,0,7,3,87,5
2023-07-07,Product_46,Electronics,5,313,Warehouse_C,197.81,0,0,4,0,7,3,70,6
2023-07-10,Product_46,Home Goods,8,445,Warehouse_B,225.69,0,0,0,0,7,3,26,5
2023-07-11,Product_46,Clothing,9,85,Warehouse_C,237.81,0,0,1,0,7,3,69,9
2023-07-12,Product_46,Home Goods,8,448,Warehouse_A,258.97,0,0,2,0,7,3,58,7
2023-07-15,Product_46,Electronics,9,240,Warehouse_C,24.62,0,0,5,1,7,3,75,2
2023-07-20,Product_46,Home Goods,4,259,Warehouse_B,298.61,0,1,3,0,7,3,90,9
2023-07-20,Product_46,Clothing,11,464,Warehouse_A,71.77,0,0,3,0,7,3,71,8
2023-07-21,Product_46,Home Goods,5,53,Warehouse_C,155.16,0,0,4,0,7,3,32,4
2023-07-24,Product_46,Home Goods,11,293,Warehouse_C,284.2,0,0,0,0,7,3,83,7
2023-07-26,Product_46,Electronics,13,112,Warehouse_A,42.55,1,0,2,0,7,3,92,9
2023-08-06,Product_46,Electronics,13,398,Warehouse_A,366.08,0,0,6,1,8,3,91,2
2023-08-15,Product_46,Electronics,10,82,Warehouse_A,161.59,0,0,1,0,8,3,56,2
2023-08-18,Product_46,Home Goods,13,359,Warehouse_B,251.66,0,1,4,0,8,3,79,5
2023-08-25,Product_46,Clothing,11,342,Warehouse_A,463.71,1,0,4,0,8,3,93,3
2023-08-27,Product_46,Home Goods,16,460,Warehouse_A,206.22,0,0,6,1,8,3,23,3
2023-08-28,Product_46,Home Goods,8,473,Warehouse_B,105.22,1,0,0,0,8,3,66,8
2023-08-31,Product_46,Electronics,10,154,Warehouse_C,324.66,0,1,3,0,8,3,23,2
2023-09-02,Product_46,Home Goods,9,118,Warehouse_B,384.72,0,0,5,1,9,3,65,8
2023-09-03,Product_46,Electronics,6,298,Warehouse_B,136.29,1,0,6,1,9,3,56,7
2023-09-05,Product_46,Clothing,7,481,Warehouse_C,189.95,0,0,1,0,9,3,59,4
2023-09-09,Product_46,Clothing,17,361,Warehouse_A,181.01,0,0,5,1,9,3,89,3
2023-09-09,Product_46,Electronics,8,148,Warehouse_C,331.07,0,0,5,1,9,3,76,5
2023-09-10,Product_46,Electronics,12,407,Warehouse_C,427.5,1,0,6,1,9,3,64,8
2023-09-13,Product_46,Home Goods,5,283,Warehouse_B,61.29,0,0,2,0,9,3,34,6
2023-09-20,Product_46,Clothing,16,109,Warehouse_A,79.51,0,0,2,0,9,3,50,4
2023-09-21,Product_46,Home Goods,5,403,Warehouse_A,488.78,1,0,3,0,9,3,33,6
2023-09-24,Product_46,Electronics,10,460,Warehouse_C,154.26,0,0,6,1,9,3,48,9
2023-10-06,Product_46,Home Goods,11,74,Warehouse_A,451.95,0,1,4,0,10,4,38,4
2023-10-06,Product_46,Clothing,9,455,Warehouse_A,35.89,0,0,4,0,10,4,94,9
2023-10-07,Product_46,Clothing,11,156,Warehouse_A,177.32,0,0,5,1,10,4,31,8
2023-10-10,Product_46,Home Goods,9,182,Warehouse_B,310.34,1,0,1,0,10,4,28,4
2023-10-10,Product_46,Home Goods,8,78,Warehouse_B,15.9,0,1,1,0,10,4,89,7
2023-10-16,Product_46,Home Goods,17,492,Warehouse_A,322.84,0,0,0,0,10,4,65,8
2023-10-25,Product_46,Clothing,16,391,Warehouse_C,253.91,0,0,2,0,10,4,49,2
2023-10-31,Product_46,Home Goods,6,83,Warehouse_C,476.73,0,0,1,0,10,4,97,8
2023-11-03,Product_46,Home Goods,12,378,Warehouse_B,376.45,1,0,4,0,11,4,83,3
2023-11-06,Product_46,Clothing,8,171,Warehouse_C,376.96,0,0,0,0,11,4,56,3
2023-11-09,Product_46,Home Goods,8,102,Warehouse_B,175.23,0,0,3,0,11,4,87,5
2023-11-12,Product_46,Clothing,10,159,Warehouse_B,23.6,0,0,6,1,11,4,21,9
2023-11-16,Product_46,Clothing,6,483,Warehouse_B,265.28,0,0,3,0,11,4,70,4
2023-11-18,Product_46,Home Goods,13,187,Warehouse_C,214.93,1,0,5,1,11,4,59,7
2023-11-18,Product_46,Home Goods,14,379,Warehouse_B,193.22,0,1,5,1,11,4,34,4
2023-11-20,Product_46,Home Goods,12,354,Warehouse_B,119.83,0,0,0,0,11,4,46,2
2023-11-21,Product_46,Home Goods,10,82,Warehouse_B,111.71,0,0,1,0,11,4,84,3
2023-11-21,Product_46,Electronics,13,225,Warehouse_C,330.6,0,0,1,0,11,4,50,4
2023-11-22,Product_46,Home Goods,7,333,Warehouse_C,339.77,0,0,2,0,11,4,63,7
2023-11-26,Product_46,Clothing,9,240,Warehouse_B,385.63,0,0,6,1,11,4,57,7
2023-12-16,Product_46,Home Goods,13,458,Warehouse_B,243.91,0,0,5,1,12,4,86,7
2023-12-17,Product_46,Home Goods,15,435,Warehouse_C,356.02,1,0,6,1,12,4,84,2
2023-12-18,Product_46,Clothing,21,385,Warehouse_A,262.03,0,0,0,0,12,4,51,7
2023-12-19,Product_46,Home Goods,11,385,Warehouse_A,274.4,0,0,1,0,12,4,26,4
2023-12-22,Product_46,Electronics,15,89,Warehouse_A,379.4,0,0,4,0,12,4,98,6
2023-12-25,Product_46,Home Goods,15,269,Warehouse_B,192.06,1,0,0,0,12,4,44,5
2023-12-31,Product_46,Electronics,21,319,Warehouse_C,265.84,0,0,6,1,12,4,67,8
2023-01-01,Product_47,Clothing,18,120,Warehouse_A,359.57,0,0,6,1,1,1,94,3
2023-01-04,Product_47,Clothing,9,161,Warehouse_C,261.48,0,0,2,0,1,1,26,4
2023-01-05,Product_47,Home Goods,4,428,Warehouse_A,416.7,0,0,3,0,1,1,94,4
2023-01-15,Product_47,Home Goods,9,285,Warehouse_A,138.13,0,0,6,1,1,1,55,2
2023-01-19,Product_47,Clothing,7,155,Warehouse_C,19.18,0,0,3,0,1,1,53,2
2023-02-05,Product_47,Electronics,12,57,Warehouse_C,389.11,1,0,6,1,2,1,32,9
2023-02-08,Product_47,Clothing,11,143,Warehouse_A,92.2,0,0,2,0,2,1,30,8
2023-02-12,Product_47,Electronics,14,128,Warehouse_B,282.81,1,0,6,1,2,1,21,4
2023-02-17,Product_47,Clothing,5,413,Warehouse_B,217.48,1,0,4,0,2,1,57,3
2023-02-20,Product_47,Home Goods,13,71,Warehouse_C,180.34,0,0,0,0,2,1,80,5
2023-02-21,Product_47,Home Goods,6,61,Warehouse_C,341.65,0,0,1,0,2,1,97,4
2023-02-24,Product_47,Electronics,5,162,Warehouse_A,292.04,0,0,4,0,2,1,86,6
2023-03-02,Product_47,Home Goods,10,189,Warehouse_B,23.33,0,0,3,0,3,1,92,6
2023-03-04,Product_47,Electronics,6,346,Warehouse_A,186.64,0,0,5,1,3,1,42,2
2023-03-07,Product_47,Electronics,13,241,Warehouse_A,142.16,0,0,1,0,3,1,81,5
2023-03-17,Product_47,Clothing,17,495,Warehouse_C,74.36,0,0,4,0,3,1,51,5
2023-03-27,Product_47,Electronics,8,364,Warehouse_B,322.08,0,1,0,0,3,1,69,5
2023-03-27,Product_47,Electronics,14,123,Warehouse_B,393.98,0,1,0,0,3,1,44,5
2023-03-30,Product_47,Home Goods,11,140,Warehouse_C,432.1,0,0,3,0,3,1,31,9
2023-04-07,Product_47,Clothing,17,103,Warehouse_A,169.47,0,0,4,0,4,2,30,3
2023-04-08,Product_47,Home Goods,7,95,Warehouse_C,408.32,0,0,5,1,4,2,94,4
2023-04-08,Product_47,Home Goods,10,322,Warehouse_A,249.17,1,0,5,1,4,2,94,6
2023-04-10,Product_47,Home Goods,9,215,Warehouse_A,206.16,0,0,0,0,4,2,86,6
2023-04-15,Product_47,Electronics,8,296,Warehouse_A,451.28,0,0,5,1,4,2,73,3
2023-04-16,Product_47,Electronics,10,135,Warehouse_A,93.66,1,0,6,1,4,2,88,8
2023-04-17,Product_47,Electronics,8,389,Warehouse_B,472.95,0,0,0,0,4,2,49,8
2023-04-18,Product_47,Clothing,10,195,Warehouse_C,227.43,1,0,1,0,4,2,39,2
2023-04-22,Product_47,Electronics,13,151,Warehouse_B,266.23,1,0,5,1,4,2,84,8
2023-04-27,Product_47,Clothing,13,263,Warehouse_C,102.67,0,0,3,0,4,2,94,4
2023-04-27,Product_47,Electronics,14,52,Warehouse_B,15.92,0,0,3,0,4,2,49,3
2023-04-29,Product_47,Home Goods,10,472,Warehouse_A,378.64,0,0,5,1,4,2,54,8
2023-05-08,Product_47,Electronics,12,353,Warehouse_B,414.05,0,0,0,0,5,2,42,3
2023-05-08,Product_47,Clothing,11,486,Warehouse_C,367.01,1,1,0,0,5,2,65,3
2023-05-09,Product_47,Clothing,14,272,Warehouse_C,327.99,0,0,1,0,5,2,65,2
2023-05-14,Product_47,Clothing,11,296,Warehouse_A,342.76,0,0,6,1,5,2,68,6
2023-06-04,Product_47,Home Goods,10,193,Warehouse_B,491.48,1,1,6,1,6,2,30,4
2023-06-06,Product_47,Clothing,10,481,Warehouse_B,227.09,1,0,1,0,6,2,87,4
2023-06-06,Product_47,Electronics,10,152,Warehouse_C,80.62,0,0,1,0,6,2,76,7
2023-06-08,Product_47,Home Goods,6,215,Warehouse_C,234.02,0,0,3,0,6,2,77,3
2023-06-13,Product_47,Clothing,12,156,Warehouse_A,385.34,0,0,1,0,6,2,59,3
2023-06-15,Product_47,Electronics,15,172,Warehouse_A,224.47,0,1,3,0,6,2,96,4
2023-06-17,Product_47,Home Goods,6,490,Warehouse_A,77.32,0,0,5,1,6,2,26,9
2023-06-22,Product_47,Home Goods,8,391,Warehouse_A,115.42,0,0,3,0,6,2,43,5
2023-06-23,Product_47,Electronics,6,353,Warehouse_A,197.33,0,0,4,0,6,2,97,2
2023-06-23,Product_47,Electronics,7,437,Warehouse_A,410.56,0,0,4,0,6,2,77,3
2023-06-23,Product_47,Electronics,13,316,Warehouse_A,265.53,0,0,4,0,6,2,82,6
2023-06-27,Product_47,Home Goods,8,404,Warehouse_A,287.3,1,0,1,0,6,2,34,7
2023-06-29,Product_47,Home Goods,8,117,Warehouse_A,124.03,0,0,3,0,6,2,68,7
2023-06-30,Product_47,Home Goods,6,54,Warehouse_B,219.71,0,0,4,0,6,2,30,6
2023-07-13,Product_47,Home Goods,12,193,Warehouse_B,433.0,0,1,3,0,7,3,32,4
2023-07-14,Product_47,Home Goods,11,109,Warehouse_B,238.69,0,0,4,0,7,3,31,8
2023-07-15,Product_47,Electronics,12,411,Warehouse_B,252.77,0,0,5,1,7,3,26,6
2023-07-19,Product_47,Clothing,13,85,Warehouse_A,379.81,0,0,2,0,7,3,20,9
2023-07-20,Product_47,Clothing,8,325,Warehouse_A,148.74,0,0,3,0,7,3,96,2
2023-07-26,Product_47,Electronics,7,201,Warehouse_B,204.23,0,0,2,0,7,3,33,4
2023-07-27,Product_47,Electronics,8,167,Warehouse_B,88.43,1,0,3,0,7,3,47,6
2023-07-31,Product_47,Clothing,12,304,Warehouse_B,169.84,0,0,0,0,7,3,32,5
2023-08-01,Product_47,Clothing,6,95,Warehouse_B,482.01,1,0,1,0,8,3,73,9
2023-08-05,Product_47,Home Goods,13,94,Warehouse_A,408.46,0,0,5,1,8,3,23,6
2023-08-15,Product_47,Electronics,13,197,Warehouse_B,112.05,0,0,1,0,8,3,80,4
2023-08-16,Product_47,Clothing,5,336,Warehouse_A,121.18,0,0,2,0,8,3,27,6
2023-08-17,Product_47,Home Goods,16,173,Warehouse_A,461.72,1,0,3,0,8,3,94,2
2023-08-20,Product_47,Electronics,5,124,Warehouse_A,46.04,0,0,6,1,8,3,45,6
2023-08-22,Product_47,Electronics,15,357,Warehouse_A,39.06,0,1,1,0,8,3,96,5
2023-08-23,Product_47,Electronics,7,108,Warehouse_B,99.77,0,0,2,0,8,3,52,4
2023-09-01,Product_47,Home Goods,7,129,Warehouse_A,279.84,0,0,4,0,9,3,85,4
2023-09-04,Product_47,Clothing,11,91,Warehouse_B,77.84,1,0,0,0,9,3,90,6
2023-09-07,Product_47,Home Goods,5,458,Warehouse_A,114.04,0,1,3,0,9,3,67,5
2023-09-24,Product_47,Clothing,9,363,Warehouse_C,474.18,0,0,6,1,9,3,96,7
2023-10-05,Product_47,Electronics,5,400,Warehouse_B,73.51,0,0,3,0,10,4,29,2
2023-10-09,Product_47,Electronics,12,486,Warehouse_A,388.17,0,0,0,0,10,4,27,3
2023-10-10,Product_47,Electronics,11,494,Warehouse_C,65.54,0,0,1,0,10,4,94,2
2023-10-11,Product_47,Clothing,9,163,Warehouse_B,117.84,1,0,2,0,10,4,46,7
2023-10-11,Product_47,Home Goods,7,363,Warehouse_C,194.9,1,1,2,0,10,4,72,4
2023-10-12,Product_47,Home Goods,9,62,Warehouse_B,291.05,0,0,3,0,10,4,29,2
2023-10-16,Product_47,Electronics,7,208,Warehouse_A,445.44,1,0,0,0,10,4,72,3
2023-10-19,Product_47,Home Goods,9,467,Warehouse_B,134.36,0,0,3,0,10,4,79,6
2023-10-20,Product_47,Home Goods,12,468,Warehouse_C,225.34,0,0,4,0,10,4,91,9
2023-10-22,Product_47,Electronics,8,347,Warehouse_C,346.9,0,0,6,1,10,4,25,2
2023-11-09,Product_47,Clothing,6,172,Warehouse_A,111.84,0,0,3,0,11,4,57,6
2023-11-14,Product_47,Clothing,11,219,Warehouse_B,256.73,0,0,1,0,11,4,44,4
2023-11-24,Product_47,Electronics,11,437,Warehouse_C,53.09,0,0,4,0,11,4,97,2
2023-12-05,Product_47,Home Goods,11,392,Warehouse_C,238.94,0,1,1,0,12,4,96,2
2023-12-09,Product_47,Home Goods,21,348,Warehouse_B,79.48,0,0,5,1,12,4,36,5
2023-12-15,Product_47,Clothing,10,446,Warehouse_B,410.75,1,0,4,0,12,4,31,2
2023-12-16,Product_47,Home Goods,15,401,Warehouse_C,350.41,0,0,5,1,12,4,75,5
2023-12-18,Product_47,Home Goods,13,53,Warehouse_C,217.76,0,0,0,0,12,4,44,6
2023-12-21,Product_47,Electronics,16,352,Warehouse_B,12.02,0,0,3,0,12,4,63,5
2023-12-23,Product_47,Electronics,14,145,Warehouse_C,333.49,0,0,5,1,12,4,34,4
2023-12-24,Product_47,Clothing,22,172,Warehouse_B,215.25,0,0,6,1,12,4,82,9
2023-12-24,Product_47,Clothing,15,78,Warehouse_A,211.73,0,0,6,1,12,4,67,2
2023-12-29,Product_47,Clothing,14,200,Warehouse_A,280.16,0,0,4,0,12,4,38,2
2023-01-09,Product_48,Clothing,7,373,Warehouse_B,496.36,0,0,0,0,1,1,78,2
2023-01-11,Product_48,Electronics,9,167,Warehouse_A,429.26,0,0,2,0,1,1,30,7
2023-01-15,Product_48,Home Goods,12,332,Warehouse_A,168.56,0,0,6,1,1,1,42,5
2023-01-16,Product_48,Clothing,12,145,Warehouse_C,277.38,0,0,0,0,1,1,27,2
2023-01-19,Product_48,Clothing,13,237,Warehouse_B,286.83,0,0,3,0,1,1,80,7
2023-01-21,Product_48,Home Goods,9,446,Warehouse_B,403.63,0,0,5,1,1,1,34,8
2023-01-22,Product_48,Electronics,7,308,Warehouse_C,248.0,1,0,6,1,1,1,38,6
2023-02-04,Product_48,Home Goods,9,154,Warehouse_C,342.38,0,0,5,1,2,1,37,3
2023-02-06,Product_48,Electronics,10,462,Warehouse_C,250.8,0,0,0,0,2,1,98,3
2023-02-07,Product_48,Home Goods,9,386,Warehouse_A,199.41,1,0,1,0,2,1,87,5
2023-02-09,Product_48,Home Goods,5,110,Warehouse_C,116.54,0,0,3,0,2,1,67,7
2023-02-10,Product_48,Home Goods,9,228,Warehouse_A,359.82,0,0,4,0,2,1,29,7
2023-02-16,Product_48,Clothing,11,149,Warehouse_A,353.21,1,0,3,0,2,1,50,5
2023-02-23,Product_48,Home Goods,7,178,Warehouse_A,326.87,0,0,3,0,2,1,39,6
2023-02-27,Product_48,Home Goods,7,95,Warehouse_A,59.71,0,0,0,0,2,1,29,8
2023-02-27,Product_48,Electronics,12,155,Warehouse_A,50.3,0,0,0,0,2,1,23,7
2023-03-04,Product_48,Clothing,7,106,Warehouse_B,290.88,0,0,5,1,3,1,88,7
2023-03-11,Product_48,Electronics,9,152,Warehouse_B,71.29,0,0,5,1,3,1,65,7
2023-03-11,Product_48,Home Goods,9,112,Warehouse_C,476.23,0,0,5,1,3,1,91,8
2023-03-14,Product_48,Home Goods,13,56,Warehouse_C,161.3,0,0,1,0,3,1,42,9
2023-03-19,Product_48,Electronics,8,227,Warehouse_B,389.97,0,0,6,1,3,1,31,7
2023-03-19,Product_48,Home Goods,11,281,Warehouse_C,92.16,0,0,6,1,3,1,55,5
2023-03-23,Product_48,Clothing,9,436,Warehouse_B,257.13,0,0,3,0,3,1,37,3
2023-03-25,Product_48,Home Goods,11,433,Warehouse_A,151.97,0,0,5,1,3,1,63,7
2023-03-25,Product_48,Electronics,3,398,Warehouse_B,210.41,0,0,5,1,3,1,24,6
2023-04-08,Product_48,Home Goods,15,487,Warehouse_B,10.72,0,0,5,1,4,2,80,5
2023-04-08,Product_48,Clothing,11,428,Warehouse_B,136.27,0,1,5,1,4,2,35,2
2023-04-10,Product_48,Clothing,7,167,Warehouse_C,67.44,0,0,0,0,4,2,55,9
2023-04-10,Product_48,Home Goods,10,62,Warehouse_B,114.86,0,0,0,0,4,2,36,2
2023-04-11,Product_48,Electronics,10,226,Warehouse_B,207.47,0,0,1,0,4,2,38,7
2023-04-11,Product_48,Clothing,9,241,Warehouse_A,125.59,0,0,1,0,4,2,47,2
2023-04-17,Product_48,Home Goods,4,150,Warehouse_B,453.83,0,0,0,0,4,2,88,4
2023-04-18,Product_48,Home Goods,10,255,Warehouse_C,422.7,0,0,1,0,4,2,51,6
2023-04-19,Product_48,Clothing,6,371,Warehouse_B,467.03,0,0,2,0,4,2,84,7
2023-04-24,Product_48,Clothing,7,395,Warehouse_C,44.22,0,0,0,0,4,2,77,8
2023-04-30,Product_48,Clothing,9,322,Warehouse_C,84.97,1,0,6,1,4,2,48,2
2023-05-01,Product_48,Electronics,10,328,Warehouse_B,460.32,0,0,0,0,5,2,39,3
2023-05-04,Product_48,Electronics,6,499,Warehouse_A,333.55,1,0,3,0,5,2,97,9
2023-05-08,Product_48,Electronics,10,81,Warehouse_A,339.73,1,0,0,0,5,2,64,9
2023-05-18,Product_48,Electronics,7,203,Warehouse_B,256.08,0,0,3,0,5,2,69,2
2023-05-18,Product_48,Clothing,12,447,Warehouse_B,326.24,0,1,3,0,5,2,35,6
2023-05-21,Product_48,Clothing,17,335,Warehouse_B,202.03,0,0,6,1,5,2,75,3
2023-05-22,Product_48,Clothing,16,175,Warehouse_C,46.41,0,0,0,0,5,2,31,6
2023-05-22,Product_48,Electronics,10,143,Warehouse_C,188.86,0,0,0,0,5,2,75,7
2023-05-23,Product_48,Electronics,11,448,Warehouse_A,429.05,0,0,1,0,5,2,91,3
2023-05-27,Product_48,Clothing,9,275,Warehouse_B,475.59,1,0,5,1,5,2,90,7
2023-05-31,Product_48,Clothing,12,59,Warehouse_A,88.1,0,0,2,0,5,2,83,2
2023-06-05,Product_48,Clothing,12,78,Warehouse_A,63.96,0,0,0,0,6,2,94,6
2023-06-07,Product_48,Home Goods,15,409,Warehouse_A,455.52,0,0,2,0,6,2,43,8
2023-06-09,Product_48,Home Goods,14,58,Warehouse_C,97.05,1,0,4,0,6,2,27,7
2023-06-09,Product_48,Electronics,6,247,Warehouse_C,29.9,0,0,4,0,6,2,84,2
2023-06-10,Product_48,Home Goods,10,327,Warehouse_B,49.13,0,0,5,1,6,2,30,8
2023-06-11,Product_48,Home Goods,8,236,Warehouse_C,422.96,0,0,6,1,6,2,73,9
2023-06-14,Product_48,Electronics,14,129,Warehouse_C,419.75,0,0,2,0,6,2,58,2
2023-06-16,Product_48,Clothing,7,278,Warehouse_B,247.66,1,0,4,0,6,2,38,2
2023-06-22,Product_48,Home Goods,11,403,Warehouse_B,291.7,0,0,3,0,6,2,30,3
